,Company,gvkey,state,year,PerCapitaIncome,GDP_per_capita,debt_at,debt_assets,debt_ebitda,cash_debt,flood_count,heat_count,tornado_count,tropical_storm_count,wildfire_count,winter_storm_count,flood_crop,heat_crop,tornado_crop,tropical_storm_crop,wildfire_crop,winter_storm_crop,flood_property,heat_property,tornado_property,tropical_storm_property,wildfire_property,winter_storm_property,flood_injury,heat_injury,tornado_injury,tropical_storm_injury,wildfire_injury,winter_storm_injury,flood_death,heat_death,tornado_death,tropical_storm_death,wildfire_death,winter_storm_death,avg_tornado_scale,flood_dummy,heat_dummy,tornado_dummy,tropical_storm_dummy,wildfire_dummy,winter_storm_dummy,Rating_num
640,ON Semiconductor Corp,134932,Arizona,2015,39718,0.0437231575846351,0.33299999999999996,0.58,2.0869999999999997,0.221,6.0,2.0,5.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,0.0,0.0,0.0,550000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0,1,1,5
641,Frontier Communications Corp,135484,Connecticut,2015,68368,0.0731429541565634,0.522,0.779,4.946000000000001,0.083,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,5
642,NRG Energy Inc,135990,New Jersey,2015,61153,0.0641767899206457,0.504,0.701,7.33,0.053,13.0,29.0,0.0,0.0,8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205000.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,5
643,Visteon Corp.,136648,Michigan,2015,43477,0.0476402615258291,0.132,0.544,2.7310000000000003,0.081,3.0,0.0,16.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,5341000.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,1,0,1,0,0,1,6
644,Basic Energy Services Inc,137024,Texas,2015,46553,0.0569483476844751,0.634,0.8140000000000001,7.785,0.179,175.0,49.0,258.0,20.0,40.0,131.0,97300000.0,0.0,290000.0,0.0,15000.0,0.0,43550500.0,0.0,116771000.0,0.0,650000.0,182000.0,0.0,1.0,708.0,0.0,1.0,0.0,5.0,3.0,17.0,0.0,0.0,0.0,1.5310077519379846,1,1,1,1,1,1,6
645,Charles River Laboratories International Inc,137131,Massachusetts,2015,63618,0.074059701852808,0.41700000000000004,0.624,2.6210000000000004,0.213,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261000.0,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0,0,0,4
646,Janus Capital Group Inc,137232,Colorado,2015,52254,0.0583405603359469,0.159,0.414,1.217,0.182,20.0,0.0,57.0,0.0,0.0,212.0,1615000.0,0.0,100000.0,0.0,0.0,0.0,7315000.0,0.0,229500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3508771929824561,1,0,1,0,0,1,4
647,Entegris Inc,137573,Massachusetts,2015,63618,0.074059701852808,0.41700000000000004,0.556,3.029,0.125,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261000.0,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0,0,0,5
648,Entravision Communications Corp.,137943,California,2015,55833,0.0657700868581657,0.636,0.7140000000000001,4.649,0.142,31.0,1.0,10.0,0.0,34.0,5.0,0.0,0.0,200000.0,0.0,0.0,0.0,193000.0,0.0,20025000.0,0.0,1956000.0,0.0,0.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.3,1,1,1,0,1,1,5
649,Illumina Inc,138205,California,2015,55833,0.0657700868581657,0.35100000000000003,0.52,1.69,0.267,31.0,1.0,10.0,0.0,34.0,5.0,0.0,0.0,200000.0,0.0,0.0,0.0,193000.0,0.0,20025000.0,0.0,1956000.0,0.0,0.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.3,1,1,1,0,1,1,4
650,Equinix Inc,138743,California,2015,55833,0.0657700868581657,0.599,0.71,4.71,0.124,31.0,1.0,10.0,0.0,34.0,5.0,0.0,0.0,200000.0,0.0,0.0,0.0,193000.0,0.0,20025000.0,0.0,1956000.0,0.0,0.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.3,1,1,1,0,1,1,5
651,Moody's Corp.,139665,New York,2015,59243,0.075586163611226,0.611,1.023,1.858,0.22,12.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,35000.0,0.0,0.0,695000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1,0,0,1,4
652,TTM Technologies Inc,139804,California,2015,55833,0.0657700868581657,0.396,0.634,3.5410000000000004,0.147,31.0,1.0,10.0,0.0,34.0,5.0,0.0,0.0,200000.0,0.0,0.0,0.0,193000.0,0.0,20025000.0,0.0,1956000.0,0.0,0.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.3,1,1,1,0,1,1,6
653,Integer Holdings Corp,140073,Texas,2015,46553,0.0569483476844751,0.191,0.34299999999999997,1.6440000000000001,0.237,175.0,49.0,258.0,20.0,40.0,131.0,97300000.0,0.0,290000.0,0.0,15000.0,0.0,43550500.0,0.0,116771000.0,0.0,650000.0,182000.0,0.0,1.0,708.0,0.0,1.0,0.0,5.0,3.0,17.0,0.0,0.0,0.0,1.5310077519379846,1,1,1,1,1,1,6
654,Northern Oil and Gas Inc,142337,Minnesota,2015,52355,0.0607559021910124,0.5670000000000001,0.737,-1.368,0.218,4.0,0.0,41.0,0.0,1.0,108.0,15000.0,0.0,102000.0,0.0,0.0,0.0,0.0,0.0,2320000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3170731707317074,1,0,1,0,1,1,6
655,Peabody Energy Corp,142460,Missouri,2015,43153,0.0484109476505221,0.501,0.836,73.057,0.032,267.0,45.0,51.0,0.0,1.0,117.0,7500000.0,0.0,10000.0,0.0,0.0,0.0,267959000.0,0.0,2251000.0,0.0,0.0,204000.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.5098039215686274,1,1,1,0,1,1,6
656,Phoenix Cos Inc. (The),142462,Connecticut,2015,68368,0.0731429541565634,0.018000000000000002,0.988,-2.4290000000000003,-0.023,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,6
657,FMC Technologies Inc,142811,Texas,2015,46553,0.0569483476844751,0.188,0.636,1.199,0.19,175.0,49.0,258.0,20.0,40.0,131.0,97300000.0,0.0,290000.0,0.0,15000.0,0.0,43550500.0,0.0,116771000.0,0.0,650000.0,182000.0,0.0,1.0,708.0,0.0,1.0,0.0,5.0,3.0,17.0,0.0,0.0,0.0,1.5310077519379846,1,1,1,1,1,1,4
658,Mondelez International Inc,142953,Illinois,2015,51753,0.0618501812711541,0.271,0.5920000000000001,3.3560000000000003,0.091,98.0,46.0,83.0,0.0,1.0,83.0,1141000.0,0.0,95000.0,0.0,0.0,0.0,7375000.0,0.0,50995000.0,0.0,0.0,150000.0,0.0,0.0,27.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,1.7469879518072289,1,1,1,0,1,1,4
659,Prudential Financial Inc,143356,New Jersey,2015,61153,0.0641767899206457,0.05,0.9440000000000001,5.367999999999999,0.027000000000000003,13.0,29.0,0.0,0.0,8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205000.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,3
660,Zimmer Biomet Holdings Inc,144559,Indiana,2015,42650,0.0498648088757044,0.42700000000000005,0.588,4.117,0.33799999999999997,125.0,15.0,24.0,0.0,0.0,33.0,1113000.0,0.0,5750.0,0.0,0.0,0.0,195000.0,0.0,1044000.0,0.0,0.0,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1,1,1,0,0,1,4
661,Asbury Automotive Group Inc,144640,Georgia,2015,41804,0.0506710896072849,0.6990000000000001,0.831,4.76,0.048,10.0,0.0,25.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,254000.0,0.0,743000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,1,0,1,0,0,1,5
662,XPO Logistics Inc,144998,Connecticut,2015,68368,0.0731429541565634,0.361,0.595,6.685,-0.019,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,6
663,Anthem Inc,145046,Indiana,2015,42650,0.0498648088757044,0.251,0.627,2.7680000000000002,0.08900000000000001,125.0,15.0,24.0,0.0,0.0,33.0,1113000.0,0.0,5750.0,0.0,0.0,0.0,195000.0,0.0,1044000.0,0.0,0.0,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1,1,1,0,0,1,3
664,WCI Communities Inc,145186,Florida,2015,45273,0.0444234170031415,0.36200000000000004,0.461,7.39,-0.28600000000000003,68.0,0.0,30.0,0.0,1.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,18083500.0,0.0,192000.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2666666666666666,1,0,1,0,1,0,6
665,WW International Inc,145308,New York,2015,59243,0.075586163611226,1.594,1.9569999999999999,8.877,0.08,12.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,35000.0,0.0,0.0,695000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1,0,0,1,6
666,Centene Corp,145552,Missouri,2015,43153,0.0484109476505221,0.165,0.695,1.3969999999999998,0.31,267.0,45.0,51.0,0.0,1.0,117.0,7500000.0,0.0,10000.0,0.0,0.0,0.0,267959000.0,0.0,2251000.0,0.0,0.0,204000.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.5098039215686274,1,1,1,0,1,1,5
667,Principal Financial Group Inc.,145701,Iowa,2015,46298,0.0575012816569261,0.013999999999999999,0.9540000000000001,1.804,0.015,126.0,0.0,72.0,0.0,1.0,315.0,5680000.0,0.0,226000.0,0.0,0.0,0.0,13815000.0,0.0,5233000.0,0.0,0.0,2725000.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5972222222222223,1,0,1,0,1,1,4
668,Advance Auto Parts Inc.,145977,North Carolina,2015,41839,0.050122223212422004,0.185,0.727,1.188,0.11900000000000001,108.0,9.0,9.0,8.0,1.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,633500.0,0.0,227500.0,0.0,200000.0,9500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,1,1,1,1,1,1,4
669,Accuride Corp,145979,Indiana,2015,42650,0.0498648088757044,0.5379999999999999,0.927,4.218,0.057,125.0,15.0,24.0,0.0,0.0,33.0,1113000.0,0.0,5750.0,0.0,0.0,0.0,195000.0,0.0,1044000.0,0.0,0.0,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1,1,1,0,0,1,6
670,Alere Inc,146156,Massachusetts,2015,63618,0.074059701852808,0.54,0.6829999999999999,6.688,0.049,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261000.0,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0,0,0,6
671,ManTech International Corp,146171,Virginia,2015,52742,0.0579456978682122,0.01,0.225,0.134,0.382,68.0,0.0,7.0,0.0,0.0,227.0,257000.0,0.0,0.0,0.0,0.0,0.0,1223500.0,0.0,124000.0,0.0,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0,0,1,5
672,JetBlue Airways Corp,147305,New York,2015,59243,0.075586163611226,0.255,0.6659999999999999,1.5490000000000002,0.172,12.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,35000.0,0.0,0.0,695000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1,0,0,1,5
673,Netflix Inc,147579,California,2015,55833,0.0657700868581657,0.10400000000000001,0.778,2.498,0.003,31.0,1.0,10.0,0.0,34.0,5.0,0.0,0.0,200000.0,0.0,0.0,0.0,193000.0,0.0,20025000.0,0.0,1956000.0,0.0,0.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.3,1,1,1,0,1,1,6
674,Regal Entertainment Group,147638,Tennessee,2015,42626,0.0491048630212845,0.94,1.359,4.361000000000001,0.102,44.0,1.0,26.0,0.0,0.0,176.0,0.0,0.0,2110000.0,0.0,0.0,0.0,292000.0,0.0,7422000.0,0.0,0.0,64605000.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0384615384615383,1,1,1,0,0,1,6
675,FairPoint Communications Inc,148217,North Carolina,2015,41839,0.050122223212422004,0.6509999999999999,1.095,3.07,0.059000000000000004,108.0,9.0,9.0,8.0,1.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,633500.0,0.0,227500.0,0.0,200000.0,9500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,1,1,1,1,1,1,6
676,Great Lakes Dredge & Dock Corp,148223,Texas,2015,46553,0.0569483476844751,0.39399999999999996,0.7190000000000001,4.465,0.077,175.0,49.0,258.0,20.0,40.0,131.0,97300000.0,0.0,290000.0,0.0,15000.0,0.0,43550500.0,0.0,116771000.0,0.0,650000.0,182000.0,0.0,1.0,708.0,0.0,1.0,0.0,5.0,3.0,17.0,0.0,0.0,0.0,1.5310077519379846,1,1,1,1,1,1,6
677,EnPro Industries Inc.,148950,North Carolina,2015,41839,0.050122223212422004,0.428,0.6509999999999999,4.498,0.033,108.0,9.0,9.0,8.0,1.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,633500.0,0.0,227500.0,0.0,200000.0,9500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,1,1,1,1,1,1,5
678,CME Group Inc,149070,Illinois,2015,51753,0.0618501812711541,0.031,0.722,1.047,0.025,98.0,46.0,83.0,0.0,1.0,83.0,1141000.0,0.0,95000.0,0.0,0.0,0.0,7375000.0,0.0,50995000.0,0.0,0.0,150000.0,0.0,0.0,27.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,1.7469879518072289,1,1,1,0,1,1,2
679,Nexstar Media Group Inc.,149177,Texas,2015,46553,0.0569483476844751,0.8140000000000001,0.96,4.869,0.11800000000000001,175.0,49.0,258.0,20.0,40.0,131.0,97300000.0,0.0,290000.0,0.0,15000.0,0.0,43550500.0,0.0,116771000.0,0.0,650000.0,182000.0,0.0,1.0,708.0,0.0,1.0,0.0,5.0,3.0,17.0,0.0,0.0,0.0,1.5310077519379846,1,1,1,1,1,1,6
680,Wynn Resorts Ltd,149318,Nevada,2015,44314,0.0500722198832971,0.858,1.003,7.667999999999999,0.124,2.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,500.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,2.0,1,1,1,0,1,0,5
681,Nasdaq Inc,149337,New York,2015,59243,0.075586163611226,0.19399999999999998,0.531,2.3040000000000003,0.109,12.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,35000.0,0.0,0.0,695000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1,0,0,1,4
682,CIT Group Inc,149738,New York,2015,59243,0.075586163611226,0.33899999999999997,0.821,7.795,0.033,12.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,35000.0,0.0,0.0,695000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1,0,0,1,5
683,Hornbeck Offshore Services Inc.,150258,Louisiana,2015,42900,0.0496828042879304,0.36200000000000004,0.525,5.077,0.107,14.0,34.0,29.0,0.0,4.0,10.0,500000.0,0.0,0.0,0.0,0.0,0.0,8711000.0,0.0,1167000.0,0.0,575000.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7586206896551724,1,1,1,0,1,1,6
684,Texas Capital Bancshares Inc,150306,Texas,2015,46553,0.0569483476844751,0.09699999999999999,0.912,5.071000000000001,0.011000000000000001,175.0,49.0,258.0,20.0,40.0,131.0,97300000.0,0.0,290000.0,0.0,15000.0,0.0,43550500.0,0.0,116771000.0,0.0,650000.0,182000.0,0.0,1.0,708.0,0.0,1.0,0.0,5.0,3.0,17.0,0.0,0.0,0.0,1.5310077519379846,1,1,1,1,1,1,4
685,Cimarex Energy Co.,150699,Colorado,2015,52254,0.0583405603359469,0.19699999999999998,0.46799999999999997,-0.7609999999999999,0.38299999999999995,20.0,0.0,57.0,0.0,0.0,212.0,1615000.0,0.0,100000.0,0.0,0.0,0.0,7315000.0,0.0,229500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3508771929824561,1,0,1,0,0,1,4
686,Warren Resources Inc,151632,Texas,2015,46553,0.0569483476844751,0.6809999999999999,0.805,-1.436,0.16,175.0,49.0,258.0,20.0,40.0,131.0,97300000.0,0.0,290000.0,0.0,15000.0,0.0,43550500.0,0.0,116771000.0,0.0,650000.0,182000.0,0.0,1.0,708.0,0.0,1.0,0.0,5.0,3.0,17.0,0.0,0.0,0.0,1.5310077519379846,1,1,1,1,1,1,9
687,Molina Healthcare Inc.,152149,California,2015,55833,0.0657700868581657,0.172,0.764,1.734,0.306,31.0,1.0,10.0,0.0,34.0,5.0,0.0,0.0,200000.0,0.0,0.0,0.0,193000.0,0.0,20025000.0,0.0,1956000.0,0.0,0.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.3,1,1,1,0,1,1,5
688,QEP Resources Inc,154357,Colorado,2015,52254,0.0583405603359469,0.258,0.5379999999999999,-7.001,0.29600000000000004,20.0,0.0,57.0,0.0,0.0,212.0,1615000.0,0.0,100000.0,0.0,0.0,0.0,7315000.0,0.0,229500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3508771929824561,1,0,1,0,0,1,5
689,Whiting Petroleum Corp,155393,Colorado,2015,52254,0.0583405603359469,0.39299999999999996,0.5579999999999999,-5.885,0.218,20.0,0.0,57.0,0.0,0.0,212.0,1615000.0,0.0,100000.0,0.0,0.0,0.0,7315000.0,0.0,229500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3508771929824561,1,0,1,0,0,1,5
690,LKQ Corp,155394,Illinois,2015,51753,0.0618501812711541,0.307,0.488,2.045,0.13,98.0,46.0,83.0,0.0,1.0,83.0,1141000.0,0.0,95000.0,0.0,0.0,0.0,7375000.0,0.0,50995000.0,0.0,0.0,150000.0,0.0,0.0,27.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,1.7469879518072289,1,1,1,0,1,1,5
691,Nelnet Inc.,155738,Nebraska,2015,50725,0.0611565095964261,0.924,0.941,38.429,0.013000000000000001,50.0,0.0,29.0,0.0,3.0,146.0,30715000.0,0.0,0.0,0.0,0.0,0.0,213630000.0,0.0,6300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4482758620689655,1,0,1,0,1,1,4
692,American Equity Investment Life Holding Co,156383,Iowa,2015,46298,0.0575012816569261,0.015,0.953,1.722,0.017,126.0,0.0,72.0,0.0,1.0,315.0,5680000.0,0.0,226000.0,0.0,0.0,0.0,13815000.0,0.0,5233000.0,0.0,0.0,2725000.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5972222222222223,1,0,1,0,1,1,4
693,Talen Energy Corp,156676,Pennsylvania,2015,50407,0.0556743752320133,0.297,0.633,3.1010000000000004,0.067,35.0,14.0,12.0,0.0,11.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,181000.0,0.0,5265000.0,0.0,3500.0,600000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.5,1,1,1,0,1,1,6
694,Tempur Sealy International Inc,156861,Kentucky,2015,39199,0.0435653740553496,0.5820000000000001,0.907,4.239,0.092,314.0,66.0,17.0,0.0,0.0,193.0,70000.0,0.0,5000.0,0.0,0.0,0.0,2401500.0,0.0,770000.0,0.0,0.0,28000.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.411764705882353,1,1,1,0,0,1,5
695,Assurant Inc.,157057,New York,2015,59243,0.075586163611226,0.038,0.84,1.253,0.015,12.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,35000.0,0.0,0.0,695000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1,0,0,1,4
696,Compass Minerals International Inc.,157153,Kansas,2015,47343,0.0529443168142025,0.4,0.589,1.8619999999999999,0.247,90.0,1.0,141.0,0.0,1.0,71.0,800.0,0.0,0.0,0.0,0.0,0.0,1266800.0,0.0,6834000.0,0.0,50000.0,500000.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4822695035460993,1,1,1,0,1,1,5
697,Kronos Worldwide Inc,157354,Texas,2015,46553,0.0569483476844751,0.239,0.561,3.01,0.102,175.0,49.0,258.0,20.0,40.0,131.0,97300000.0,0.0,290000.0,0.0,15000.0,0.0,43550500.0,0.0,116771000.0,0.0,650000.0,182000.0,0.0,1.0,708.0,0.0,1.0,0.0,5.0,3.0,17.0,0.0,0.0,0.0,1.5310077519379846,1,1,1,1,1,1,6
698,Genworth Financial Inc,158354,Virginia,2015,52742,0.0579456978682122,0.064,0.853,51.924,0.026000000000000002,68.0,0.0,7.0,0.0,0.0,227.0,257000.0,0.0,0.0,0.0,0.0,0.0,1223500.0,0.0,124000.0,0.0,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0,0,1,5
699,Mastercard Inc,160225,New York,2015,59243,0.075586163611226,0.10300000000000001,0.568,0.27699999999999997,0.401,12.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,35000.0,0.0,0.0,695000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1,0,0,1,3
700,Xerium Technologies Inc,160282,North Carolina,2015,41839,0.050122223212422004,0.831,1.165,4.78,0.01,108.0,9.0,9.0,8.0,1.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,633500.0,0.0,227500.0,0.0,200000.0,9500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,1,1,1,1,1,1,6
701,W&T Offshore Inc,160341,Texas,2015,46553,0.0569483476844751,0.6559999999999999,0.9670000000000001,-2.115,0.23199999999999998,175.0,49.0,258.0,20.0,40.0,131.0,97300000.0,0.0,290000.0,0.0,15000.0,0.0,43550500.0,0.0,116771000.0,0.0,650000.0,182000.0,0.0,1.0,708.0,0.0,1.0,0.0,5.0,3.0,17.0,0.0,0.0,0.0,1.5310077519379846,1,1,1,1,1,1,6
702,Commercial Vehicle Group Inc,160570,Ohio,2015,44405,0.0524484858094154,0.539,0.866,3.9939999999999998,0.025,116.0,0.0,7.0,0.0,0.0,76.0,275000.0,0.0,5000.0,0.0,0.0,0.0,13578000.0,0.0,890000.0,0.0,0.0,5050000.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,1,0,1,0,0,1,6
703,Westlake Chemical Corp,160684,Texas,2015,46553,0.0569483476844751,0.145,0.371,0.602,0.513,175.0,49.0,258.0,20.0,40.0,131.0,97300000.0,0.0,290000.0,0.0,15000.0,0.0,43550500.0,0.0,116771000.0,0.0,650000.0,182000.0,0.0,1.0,708.0,0.0,1.0,0.0,5.0,3.0,17.0,0.0,0.0,0.0,1.5310077519379846,1,1,1,1,1,1,4
704,DreamWorks Animation SKG Inc,160912,California,2015,55833,0.0657700868581657,0.262,0.413,-2.6010000000000004,-0.21,31.0,1.0,10.0,0.0,34.0,5.0,0.0,0.0,200000.0,0.0,0.0,0.0,193000.0,0.0,20025000.0,0.0,1956000.0,0.0,0.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.3,1,1,1,0,1,1,6
705,Macquarie Infrastructure Corp,161120,New York,2015,59243,0.075586163611226,0.35600000000000004,0.544,9.675,0.069,12.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,35000.0,0.0,0.0,695000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,1,0,0,1,4
